"Timestamp","State","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"2026-06-18T06:18:41.1879334+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:41.1893118+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:41.1899285+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:41.1905466+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:41.1911719+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:41.1917928+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:41.1923364+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:41.1923364+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:41.1923364+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:41.1923364+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:41.1923364+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:41.8260471+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:41.8260471+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:41.8260471+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:41.8260471+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:41.8260471+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:42.7140228+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:42.7296407+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:42.7296407+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
